"Tabela 651 - INPC - Variação acumulada no ano, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (de agosto/1999 até junho/2006)"
"Nível";"Cód.";"Brasil e Região Metropolitana até 2020";"Variável";"Mês";"Geral, grupo, subgrupo, item e subitem";""
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104014.Rapadura";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104018.Balas, chicletes, etc.";"2,24";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104023.Chocolate em barra";"-2,43";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104024.Bombom";"-4,04";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104028.Gelatina de frutas em pó";"-7,34";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104031.Mel de abelha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104032.Sorvete";"1,03";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104052.Achocolatado em pó";"1,37";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104059.Doce de frutas em calda";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104060.Doce de frutas em pasta";"-8,41";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104064.Pamonha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104066.Doce de leite";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104069.Adoçante artificial";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104079.Mistura para doces";"-2,67";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104095.Beiju";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104096.Schimier de frutas";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105.Hortaliças e verduras";"29,24";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105001.Alface";"15,31";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105003.Chicória";"26,67";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105004.Coentro";"39,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105005.Couve";"27,24";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105006.Couve-flor";"15,54";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105008.Mostarda";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105010.Repolho";"29,30";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105012.Cheiro-verde";"26,47";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105013.Agrião";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105018.Cebolinha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1105019.Brócolis";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106.Frutas";"-6,12";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106001.Banana-da-terra";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106003.Abacaxi";"-5,75";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106004.Abacate";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106005.Banana - d'água";"6,93";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106006.Banana - maçã";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106008.Banana - prata";"13,20";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106009.Caqui";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106011.Laranja - baía";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106012.Laranja - lima";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106013.Laranja - seleta";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106015.Limão";"-23,04";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106017.Maçã";"-8,94";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106018.Mamão";"-9,61";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106019.Manga";"48,95";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106020.Maracujá";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106021.Melancia";"-3,99";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106022.Melão";"21,90";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106023.Pera";"-15,43";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106024.Pêssego";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106026.Acerola";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106027.Tangerina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106028.Uva";"-19,05";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106029.Kiwi";"-21,47";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106034.Ameixa";"32,60";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106039.Laranja - pera";"-4,48";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106051.Morango";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106084.Goiaba";"-4,15";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1106097.Cupuaçú";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107.Carnes";"-8,66";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107008.Tripa e bucho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107009.Fígado";"-17,39";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107010.Coração e outras vísceras";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107018.Carne de porco";"-14,13";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107031.Carne de carneiro";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107060.Bife rolé";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107081.Cupim";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107084.Contrafilé";"-5,95";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107085.Filé-mignon";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107087.Chã de dentro";"-6,96";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107088.Alcatra";"-5,66";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107089.Patinho";"-7,12";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107090.Lagarto redondo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107091.Lagarto plano";"-8,42";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107093.Músculo";"-12,20";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107094.Pá";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107095.Acém";"-10,07";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107096.Peito";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1107099.Costela";"-7,91";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108.Pescados";"4,86";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108001.Filé de peixe";"-0,79";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108002.Peixe - anchova";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108004.Peixe - corvina";"6,61";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108005.Peixe - cavalinha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108009.Peixe - pescadinha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108011.Peixe - tainha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108012.Peixe - sardinha";"-13,24";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108013.Camarão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108015.Peixe - vermelho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108019.Peixe - cavala";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108020.Peixe - cocoroca";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108027.Peixe - espada";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108028.Peixe - dourado";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108032.Peixe - serra";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108033.Peixe - pargo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108035.Peixe - pampo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108038.Peixe - pescada";"17,30";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108040.Peixe - salmonete";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108045.Caranguejo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108048.Peixe - xerelete";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108051.Peixe - traíra";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108053.Peixe - piramutaba";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108057.Peixe - surubim";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108058.Peixe - albacora";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108065.Ostra";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108076.Peixe - acará";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1108088.Peixe - dourada";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109.Carnes e peixes industrializados";"-2,94";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109002.Presunto";"-11,20";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109004.Bacon";"-8,73";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109007.Salsicha e salsichão";"-6,60";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109008.Linguiça";"0,95";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109009.Chouriço e paio";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109010.Mortadela";"-3,76";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109012.Salame e salaminho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109023.Bacalhau";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109024.Camarão seco salgado";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109056.Carne seca";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109058.Carne de porco salgada e defumada";"3,34";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1109088.Carne de hambúrguer";"0,27";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1110.Aves e ovos";"-19,68";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1110003.Peru";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1110009.Frango";"-24,54";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1110011.Peito de frango";"-11,61";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1110012.Coxa de frango";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1110014.Asa de frango";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1110044.Ovo de galinha";"-6,03";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111.Leites e derivados";"4,44";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111004.Leite pasteurizado";"7,57";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111008.Leite condensado";"-4,92";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111009.Leite em pó";"-3,21";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111012.Creme de leite";"-0,76";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111019.Iogurte";"-4,07";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111021.Queijo cremoso";"-1,41";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111023.Queijo-de-minas";"-3,71";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111024.Queijo prato";"-2,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111025.Queijo parmesão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111026.Queijo muzzarella";"-3,15";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111031.Manteiga";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111038.Leite fermentado";"1,23";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1111046.Nata";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112.Panificados";"-4,48";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112003.Biscoito";"-3,39";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112012.Pão de milho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112015.Pão francês";"-5,03";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112017.Pão doce";"0,72";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112018.Pão de forma";"-4,81";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112019.Bolo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112021.Massa para pão de queijo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112025.Pão de queijo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112034.Rosca doce";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112040.Torta doce";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1112051.Pão integral";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1113.Óleos e gorduras";"-0,64";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1113013.Óleo de soja";"-0,18";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1113014.Azeite de oliva";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1113040.Margarina vegetal";"-1,54";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1113044.Óleo de canola";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114.Bebidas e infusões";"1,87";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114001.Suco de frutas";"0,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114004.Polpa de açaí";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114022.Café moído";"-3,19";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114023.Café solúvel";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114029.Mate";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114083.Refrigerante";"2,94";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114084.Cerveja";"9,43";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114085.Outras bebidas alcoólicas";"7,76";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114086.Aguardente";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1114087.Vinho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1115.Enlatados e conservas";"-4,48";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1115004.Coco ralado";"-8,75";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1115006.Ervilha em lata";"-6,80";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1115008.Feijoada em lata";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1115013.Sopa infantil";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1115016.Palmito em conserva";"-2,28";"%"
