"Tabela 2951 - INPC - Variação mensal, acumulada no ano e peso mensal, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (de julho/2006 até dezembro/2011)"
"Nível";"Cód.";"Brasil e Região Metropolitana até 2020";"Variável";"Mês";"Geral, grupo, subgrupo, item e subitem";""
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1109023.Bacalhau";"-7,93";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1109056.Carne seca";"-2,23";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1109058.Carne de porco salgada e defumada";"5,02";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1109088.Carne de hambúrguer";"2,44";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1110.Aves e ovos";"0,08";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1110009.Frango inteiro";"-0,78";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1110010.Frango em pedaços";"2,68";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1110044.Ovo de galinha";"1,24";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111.Leites e derivados";"-0,24";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111004.Leite pasteurizado";"-0,36";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111008.Leite condensado";"-0,32";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111009.Leite em pó";"-0,68";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111011.Queijo";"0,18";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111012.Creme de leite";"-0,88";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111019.Iogurte";"0,32";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111031.Manteiga";"-0,52";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111038.Leite fermentado";"1,60";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111046.Nata";"-0,50";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1111051.Leite com sabor";"-0,94";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1112.Panificados";"0,37";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1112003.Biscoito";"0,08";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1112015.Pão francês";"0,32";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1112017.Pão doce";"0,77";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1112018.Pão de forma";"1,29";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1112019.Bolo";"2,13";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1112025.Pão de queijo";"5,72";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1113.Óleos e gorduras";"6,19";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1113013.Óleo de soja";"10,19";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1113014.Azeite de oliva";"-2,21";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1113020.Banha de porco";"0,94";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1113040.Margarina vegetal";"-0,16";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1114.Bebidas e infusões";"0,50";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1114001.Suco de frutas";"-0,30";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1114004.Polpa de açaí";"2,68";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1114022.Café moído";"1,69";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1114023.Café solúvel";"1,75";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1114029.Chá";"0,48";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1114083.Refrigerante e água mineral";"0,31";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1114084.Cerveja";"-0,74";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1114085.Outras bebidas alcoólicas";"-0,57";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115.Enlatados e conservas";"0,22";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115004.Coco ralado";"4,10";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115008.Feijoada em conserva";"0,43";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115013.Alimento infantil";"-1,67";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115016.Palmito em conserva";"0,36";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115039.Sardinha em conserva";"-0,01";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115050.Salsicha em conserva";"-0,31";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115051.Carne em conserva";"-1,87";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115053.Patê";"0,72";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115056.Sopa desidratada";"0,24";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115057.Azeitona";"1,42";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115058.Milho-verde em conserva";"0,19";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1115075.Atum em conserva";"-1,13";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116.Sal e condimentos";"-0,47";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116005.Atomatado";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116010.Alho";"-1,69";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116013.Sal refinado";"-0,85";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116026.Fermento";"0,16";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116033.Maionese";"-1,51";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116041.Vinagre";"-0,62";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116048.Caldo concentrado";"-1,57";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116071.Tempero misto";"0,25";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1116095.Molho de soja";"-1,16";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"12.Alimentação fora do domicílio";"0,79";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201.Alimentação fora do domicílio";"0,79";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201001.Refeição";"0,48";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201003.Lanche";"1,59";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201005.Café da manhã";"0,66";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201007.Refrigerante e água mineral";"0,65";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201009.Cafezinho";"-0,03";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201048.Cerveja";"0,95";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201049.Chopp";"0,15";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201051.Outras bebidas alcoólicas";"0,56";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"1201061.Doces";"-0,16";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2.Habitação";"0,13";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"21.Encargos e manutenção";"0,20";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2101.Aluguel e taxas";"0,23";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2101001.Aluguel residencial";"0,31";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2101002.Condomínio";"0,65";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2101004.Taxa de água e esgoto";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103.Reparos";"0,11";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103008.Material de eletricidade";"-0,48";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103009.Material de pintura";"-1,61";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103014.Tinta";"-0,37";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103022.Vitrificação (sinteco, poliuretano)";"1,47";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103031.Ferramentas";"0,66";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103032.Azulejo e piso";"0,56";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103039.Cimento";"0,10";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103040.Tijolo";"1,62";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103041.Material hidráulico";"0,30";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103042.Mão de obra";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2103048.Areia";"0,21";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104.Artigos de limpeza";"0,15";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104002.Vassoura";"-1,89";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104005.Água sanitária";"0,36";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104008.Detergente";"0,32";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104009.Sabão em pó";"0,07";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104012.Desinfetante";"0,13";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104013.Inseticida";"-1,47";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104014.Cera para assoalho";"-0,32";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104015.Sabão em barra";"0,22";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104016.Esponja de limpeza";"0,69";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104025.Lata de lixo";"2,06";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2104032.Amaciante, alvejante";"0,05";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"22.Combustíveis e energia";"0,04";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2201.Combustíveis (domésticos)";"0,33";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2201003.Carvão vegetal";"0,04";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2201004.Gás de botijão";"0,33";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2201005.Gás encanado";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2202.Energia elétrica residencial";"-0,09";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"2202003.Energia elétrica residencial";"-0,09";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3.Artigos de residência";"-0,10";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"31.Móveis e utensílios";"0,26";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3101.Mobiliário";"0,14";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3101002.Móvel para sala";"0,20";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3101003.Móvel para quarto";"-0,05";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3101015.Móvel para copa e cozinha";"0,71";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3101017.Colchão";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3101060.Rede";"-2,07";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3102.Utensílios e enfeites";"0,68";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3102005.Tapete";"0,36";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3102006.Cortina";"0,69";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3102007.Utensílios para copa e cozinha de metal";"0,46";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3102009.Utensílios para copa e cozinha de vidro e louça";"0,77";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3102010.Utensílios de plástico";"1,34";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3102040.Utensílios diversos";"0,64";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3103.Cama, mesa e banho";"0,29";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3103001.Roupa de cama";"0,21";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3103002.Roupa de mesa";"0,40";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3103003.Roupa de banho";"0,52";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"32.Aparelhos eletroeletrônicos";"-0,45";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201.Eletrodomésticos e equipamentos";"-0,30";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201001.Refrigerador";"-0,06";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201002.Condicionador de ar";"-0,88";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201003.Máquina de costura";"1,15";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201006.Máquina de lavar roupa";"-1,20";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201007.Ferro elétrico";"-0,36";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201008.Máquina de secar roupa";"-0,77";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201012.Liquidificador";"0,50";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201013.Ventilador";"1,09";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201021.Fogão";"-0,08";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201027.Lâmpada";"-0,08";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3201065.Forno de micro-ondas";"-0,53";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3202.Tv, som e informática";"-0,72";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3202001.Televisor";"-1,58";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3202003.Aparelho de som";"0,17";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3202005.Aparelho de DVD";"-1,57";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3202028.Microcomputador";"-1,32";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"33.Consertos e manutenção";"-0,19";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3301.Consertos e manutenção";"-0,19";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3301002.Conserto de refrigerador e freezer";"-0,19";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3301006.Conserto de televisor";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3301009.Conserto de aparelho de som";"-0,33";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3301015.Conserto de máquina de lavar/secar roupa";"-1,61";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3301022.Reforma de estofado";"0,43";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"3301023.Conserto de bomba d'água";"0,08";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4.Vestuário";"0,98";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"41.Roupas";"1,24";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4101.Roupa masculina";"1,65";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4101002.Calça comprida masculina";"1,83";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4101004.Terno";"1,90";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4101005.Agasalho masculino";"1,11";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4101006.Short e bermuda masculina";"1,40";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4101008.Cueca";"1,28";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4101009.Camisa/camiseta masculina";"1,65";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102.Roupa feminina";"1,34";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102002.Calça comprida feminina";"1,09";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102003.Agasalho feminino";"0,78";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102004.Saia";"1,67";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102005.Vestido";"1,52";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102008.Blusa";"1,66";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102010.Lingerie";"0,33";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102011.Roupa de dormir feminina";"1,98";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102012.Roupa de banho feminina";"-0,69";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4102013.Bermuda e short feminino";"1,95";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103.Roupa infantil";"0,65";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103001.Uniforme";"0,77";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103002.Calça comprida infantil";"0,36";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103005.Agasalho infantil";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103007.Vestido infantil";"0,69";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103008.Bermuda e short infantil";"0,58";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103011.Camisa/camiseta infantil";"0,90";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103014.Lingerie infantil";"-1,25";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103017.Fralda";"0,31";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103024.Saia infantil";"1,52";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4103031.Conjunto infantil";"2,60";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"42.Calçados e acessórios";"0,59";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4201.Calçados e acessórios";"0,59";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4201002.Sapato masculino";"0,60";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4201003.Sapato feminino";"0,76";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4201004.Sapato infantil";"-0,04";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4201006.Sandália / chinelo masculino";"1,04";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4201007.Sandália / chinelo feminino";"0,36";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4201008.Sandália / chinelo infantil";"2,74";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4201015.Bolsa";"-0,58";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4201063.Tênis";"0,58";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"43.Joias e bijuterias";"-0,56";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4301.Joias e bijuterias";"-0,56";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4301001.Bijuteria";"-1,01";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4301002.Joia";"-0,64";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4301004.Relógio de pulso";"0,20";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"44.Tecidos e armarinho";"0,16";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4401.Tecidos e armarinho";"0,16";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4401001.Tecido";"0,19";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4401002.Artigos de armarinho";"-0,02";"%"
"BR";"1";"Brasil";"INPC - Variação mensal";"dezembro 2006";"4401005.Acortinado (mosquiteiro)";"0,91";"%"
